Time,ECG
15.204,-0.2
15.206,0.3
15.208,-0.2
15.21,0.3
15.212,0.1
15.214,-0.2
15.216000000000001,-0.6
15.218,-0.4
15.22,-0.9
15.222,-0.9
15.224,-0.6
15.226,0.2
15.228,0.1
15.23,0.5
15.232000000000001,0.2
15.234,-0.1
15.236,-0.4
15.238,-0.5
15.24,-1.0
15.242,-0.9
15.244,-0.3
15.246,-0.3
15.248000000000001,-0.3
15.25,0.4
15.252,0.4
15.254,-0.2
15.256,-0.5
15.258000000000001,-0.5
15.26,-0.3
15.262,-0.6
15.264000000000001,-0.9
15.266,-0.3
15.268,-0.7
15.27,0.8
15.272,0.3
15.274000000000001,0.4
15.276,0.3
15.278,0.3
15.280000000000001,-0.4
15.282,-0.5
15.284,-0.5
15.286,-0.2
15.288,-0.2
15.290000000000001,0.2
15.292,0.0
15.294,-0.1
15.296000000000001,-0.1
15.298,0.1
15.3,-0.3
15.302,-0.4
15.304,-0.1
15.306000000000001,-0.1
15.308,-0.2
15.31,0.2
15.312000000000001,0.3
15.314,0.2
15.316,0.0
15.318,-1.2
15.32,-1.0
15.322000000000001,-0.1
15.324,0.4
15.326,0.3
15.328000000000001,0.0
15.33,0.7
15.332,0.6
15.334,0.4
15.336,0.7
15.338000000000001,0.1
15.34,-0.7
15.342,-0.5
15.344000000000001,-0.4
15.346,0.4
15.348,1.2
15.35,1.9
15.352,1.5
15.354000000000001,0.5
15.356,0.4
15.358,0.1
15.36,-0.1
15.362,0.1
15.364,0.4
15.366,0.4
15.368,0.8
15.370000000000001,1.0
15.372,0.7
15.374,1.0
15.376,0.3
15.378,-0.1
15.38,-0.1
15.382,-0.1
15.384,-0.2
15.386000000000001,-0.2
15.388,0.1
15.39,0.1
15.392,-0.2
15.394,-0.2
15.396,-0.5
15.398,-1.0
15.4,-0.5
15.402000000000001,-0.3
15.404,-0.3
15.406,-0.7
15.408,-0.3
15.41,-0.2
15.412,-0.3
15.414,-0.6
15.416,-0.6
15.418000000000001,-0.9
15.42,-0.8
15.422,-0.4
15.424,0.0
15.426,-0.7
15.428,-0.4
15.43,-1.0
15.432,-0.8
15.434000000000001,-1.0
15.436,-0.7
15.438,-0.4
15.44,-0.3
15.442,-0.4
15.444,-0.4
15.446,-0.5
15.448,0.1
15.450000000000001,-0.2
15.452,-0.5
15.454,-0.5
15.456,0.1
15.458,-1.3
15.46,-1.9
15.462,-1.8
15.464,-1.7
15.466000000000001,-2.0
15.468,-1.2
15.47,-1.6
15.472,-1.6
15.474,-0.9
15.476,0.4
15.478,1.1
15.48,2.7
15.482000000000001,4.5
15.484,6.6
15.486,8.2
15.488,9.8
15.49,9.3
15.492,8.8
15.494,7.8
15.496,5.9
15.498000000000001,5.0
15.5,5.0
15.502,3.9
15.504,2.6
15.506,0.3
15.508000000000001,-1.4
15.51,-1.9
15.512,-2.4
15.514000000000001,-3.0
15.516,-3.4
15.518,-3.2
15.52,-3.0
15.522,-2.6
15.524000000000001,-2.1
15.526,-1.9
15.528,-0.7
15.530000000000001,-0.4
15.532,-0.6
15.534,-0.8
15.536,-0.6
15.538,-0.9
15.540000000000001,-0.9
15.542,-0.4
15.544,0.1
15.546000000000001,-0.5
15.548,0.0
15.55,0.0
15.552,0.0
15.554,-0.4
15.556000000000001,0.4
15.558,-0.5
15.56,-0.3
15.562000000000001,-0.3
15.564,-0.2
15.566,-0.2
15.568,0.1
15.57,-0.2
15.572000000000001,0.2
15.574,-0.2
15.576,-0.2
15.578000000000001,0.3
15.58,0.4
15.582,0.3
15.584,0.4
15.586,0.4
15.588000000000001,0.9
15.59,0.4
15.592,0.2
15.594000000000001,0.2
15.596,0.4
15.598,0.4
15.6,0.0
15.602,-0.2
15.604000000000001,-0.2
15.606,0.4
15.608,0.5
15.610000000000001,0.5
15.612,0.3
15.614,0.3
15.616,0.2
15.618,0.0
15.620000000000001,0.5
15.622,0.8
15.624,0.7
15.626,0.9
15.628,0.8
15.63,0.8
15.632,0.4
15.634,1.0
15.636000000000001,0.8
15.638,0.0
15.64,0.5
15.642,0.9
15.644,1.0
15.646,1.2
15.648,0.8
15.65,1.3
15.652000000000001,1.2
15.654,1.4
15.656,1.2
15.658,1.4
15.66,1.8
15.662,1.6
15.664,1.6
15.666,1.6
15.668000000000001,2.2
15.67,2.0
15.672,1.2
15.674,1.8
15.676,0.9
15.678,1.2
15.68,1.7
15.682,2.1
15.684000000000001,2.1
15.686,2.3
15.688,2.5
15.69,2.3
15.692,2.3
15.694,2.6
15.696,2.8
15.698,2.6
15.700000000000001,3.1
15.702,2.9
15.704,3.1
15.706,4.1
15.708,4.1
15.71,4.0
15.712,4.1
15.714,4.6
15.716000000000001,3.6
15.718,3.2
15.72,3.9
15.722,4.2
15.724,4.4
15.726,4.7
15.728,4.6
15.73,4.8
15.732000000000001,4.6
15.734,5.1
15.736,4.4
15.738,4.4
15.74,4.7
15.742,4.7
15.744,4.0
15.746,5.0
15.748000000000001,4.4
15.75,4.8
15.752,4.1
15.754,3.8
15.756,2.9
15.758000000000001,3.3
15.76,3.3
15.762,3.4
15.764000000000001,2.9
15.766,3.5
15.768,3.1
15.77,2.0
15.772,1.9
15.774000000000001,2.7
15.776,2.0
15.778,1.4
15.780000000000001,1.4
15.782,2.0
15.784,1.5
15.786,1.3
15.788,1.2
15.790000000000001,0.2
15.792,0.2
15.794,0.1
15.796000000000001,-0.1
15.798,-0.1
15.8,0.1
15.802,0.2
15.804,-0.4
15.806000000000001,0.1
15.808,0.1
15.81,-0.3
15.812000000000001,-1.0
15.814,-0.8
15.816,-1.2
15.818,-0.8
15.82,-1.0
15.822000000000001,-0.2
15.824,-0.2
15.826,-0.1
15.828000000000001,-0.2
15.83,-0.9
15.832,-1.2
15.834,-1.0
15.836,-1.0
15.838000000000001,-1.0
15.84,-0.9
15.842,-0.5
15.844000000000001,-0.2
15.846,-0.2
15.848,-1.0
15.85,-1.1
15.852,-0.2
15.854000000000001,-0.4
15.856,-1.2
15.858,-0.7
15.860000000000001,-0.6
15.862,-0.5
15.864,-0.4
15.866,-0.5
15.868,-0.3
15.870000000000001,-0.7
15.872,-0.6
15.874,-0.1
15.876,-0.8
15.878,-1.2
15.88,-0.9
15.882,-0.9
15.884,-0.8
15.886000000000001,-0.9
15.888,-0.7
15.89,-0.8
15.892,-0.8
15.894,-0.7
15.896,-0.8
15.898,-0.8
15.9,-0.2
15.902000000000001,-0.5
15.904,-0.5
15.906,0.0
15.908,-1.0
15.91,-1.6
15.912,-1.4
15.914,-0.9
15.916,-1.3
15.918000000000001,-1.0
15.92,-1.0
15.922,-0.8
15.924,-0.7
15.926,-0.6
15.928,-0.4
15.93,-0.8
15.932,-0.8
15.934000000000001,-0.8
15.936,-1.0
15.938,-0.7
15.94,-0.4
15.942,-0.2
15.944,0.2
15.946,-0.2
15.948,-0.4
15.950000000000001,-0.7
15.952,-0.4
15.954,-0.6
15.956,-0.7
15.958,-1.0
15.96,-0.3
15.962,-0.3
15.964,0.1
15.966000000000001,-0.4
15.968,0.1
15.97,-0.3
15.972,-0.2
15.974,-0.3
15.976,-0.6
15.978,-0.3
15.98,0.2
15.982000000000001,-0.3
15.984,0.1
15.986,0.2
15.988,0.0
15.99,-0.4
15.992,-0.4
15.994,-1.2
15.996,-1.1
15.998000000000001,-0.5
16.0,-0.3
16.002,-0.8
16.004,0.2
16.006,0.2
16.008,-0.1
16.01,-0.3
16.012,-0.3
16.014,-1.1
16.016000000000002,-1.2
16.018,-1.0
16.02,-1.0
16.022000000000002,-1.0
16.024,-0.1
16.026,-0.1
16.028,-0.5
16.03,-0.5
16.032,-0.2
16.034,-0.2
16.036,-0.6
16.038,-0.6
16.04,-0.4
16.042,-1.0
16.044,0.0
16.046,-0.3
16.048000000000002,-0.8
16.05,-0.3
16.052,-0.1
16.054000000000002,-0.5
16.056,-0.4
16.058,-0.5
16.06,-0.5
16.062,-1.3
16.064,-0.4
16.066,-0.4
16.068,-0.3
16.07,-0.7
16.072,0.1
16.074,-1.2
16.076,-1.1
16.078,-1.0
16.080000000000002,-0.7
16.082,-0.9
16.084,-0.2
16.086000000000002,-0.6
16.088,-0.4
16.09,-0.3
16.092,-0.5
16.094,-0.9
16.096,-0.6
16.098,-0.6
16.1,-0.5
16.102,-0.5
16.104,-0.4
16.106,-0.4
16.108,-0.8
16.11,-0.6
16.112000000000002,-0.6
16.114,-0.6
16.116,-0.6
16.118000000000002,-0.5
16.12,-0.2
16.122,-0.2
16.124,-0.4
16.126,-0.2
16.128,-0.3
16.13,-0.7
16.132,-0.7
16.134,-1.4
16.136,-1.5
16.138,-0.8
16.14,-0.3
16.142,0.1
16.144000000000002,0.5
16.146,0.2
16.148,0.3
16.15,0.2
16.152,-0.2
16.154,-0.8
16.156,0.0
16.158,0.0
16.16,-0.2
16.162,-0.1
16.164,0.2
16.166,0.8
16.168,0.7
16.17,0.2
16.172,0.1
16.174,0.0
16.176000000000002,0.0
16.178,0.6
16.18,-0.1
16.182,-0.2
16.184,-0.1
16.186,-0.2
16.188,-0.2
16.19,0.0
16.192,0.1
16.194,-0.1
16.196,-0.4
16.198,-0.7
16.2,-0.5
16.202,0.1
16.204,0.1
16.206,0.0
16.208000000000002,-0.2
16.21,-0.3
16.212,-0.4
16.214,-0.4
16.216,-0.6
16.218,-0.6
16.22,-0.8
16.222,-0.3
16.224,-1.1
16.226,-1.1
16.228,-1.5
16.23,-1.5
16.232,-1.4
16.234,-1.1
16.236,-0.6
16.238,-0.3
16.240000000000002,-0.7
16.242,-1.1
16.244,-1.1
16.246,-0.6
16.248,-1.0
16.25,-1.0
16.252,-1.4
16.254,-1.4
16.256,-1.4
16.258,-0.5
16.26,-0.5
16.262,-0.1
16.264,-0.1
16.266000000000002,-1.0
16.268,-1.3
16.27,-1.2
16.272000000000002,-1.5
16.274,-1.7
16.276,-2.0
16.278,-1.2
16.28,-1.4
16.282,-1.2
16.284,-1.5
16.286,-2.0
16.288,-2.6
16.29,-2.6
16.292,-3.0
16.294,-2.0
16.296,-0.9
16.298000000000002,0.2
16.3,1.9
16.302,4.5
16.304000000000002,5.6
16.306,6.6
16.308,7.5
16.31,8.0
16.312,7.3
16.314,6.5
16.316,6.0
16.318,6.0
16.32,5.9
16.322,6.6
16.324,3.5
16.326,0.8
16.328,-2.0
16.330000000000002,-3.7
16.332,-4.0
16.334,-4.0
16.336000000000002,-3.4
16.338,-2.9
16.34,-2.8
16.342,-2.2
16.344,-2.2
16.346,-2.3
16.348,-2.5
16.35,-2.2
16.352,-2.3
16.354,-2.8
16.356,-0.8
16.358,0.0
16.36,-0.2
16.362000000000002,-0.1
16.364,-0.1
16.366,-0.8
16.368000000000002,-1.5
16.37,-1.2
16.372,-1.1
16.374,-0.9
16.376,-0.4
16.378,0.1
16.38,0.5
16.382,0.7
16.384,-0.3
16.386,-0.5
16.388,-1.3
16.39,-1.0
16.392,-1.2
16.394000000000002,-0.1
16.396,0.1
16.398,0.8
16.4,-0.1
16.402,0.3
16.404,-0.2
16.406,-0.7
16.408,-0.6
16.41,0.2
16.412,0.0
16.414,0.2
16.416,0.0
16.418,0.4
16.42,0.0
16.422,0.7
16.424,0.3
16.426000000000002,-0.5
16.428,-0.7
16.43,-0.6
16.432,-0.6
16.434,-0.2
16.436,-0.2
16.438,0.0
16.44,0.4
16.442,0.8
16.444,0.7
16.446,0.3
16.448,-0.3
16.45,0.0
16.452,-0.7
16.454,-0.6
16.456,-0.6
16.458000000000002,-0.1
16.46,0.4
16.462,0.4
16.464,0.3
16.466,0.5
16.468,0.2
16.47,0.5
16.472,0.9
16.474,0.8
16.476,0.9
16.478,0.8
16.48,1.0
16.482,1.2
16.484,0.7
16.486,0.7
16.488,0.8
16.490000000000002,0.7
16.492,1.1
16.494,1.4
16.496,1.4
16.498,1.3
16.5,1.7
16.502,1.8
16.504,1.9
16.506,1.7
16.508,1.8
16.51,1.8
16.512,1.5
16.514,2.5
16.516000000000002,2.6
16.518,2.5
16.52,2.8
16.522000000000002,2.8
16.524,2.6
16.526,2.5
16.528,2.8
16.53,2.8
16.532,3.2
16.534,3.0
16.536,3.5
16.538,3.4
16.54,3.8
16.542,3.6
16.544,3.8
16.546,4.0
16.548000000000002,4.0
16.55,3.6
16.552,3.6
16.554000000000002,4.0
16.556,4.4
16.558,4.1
16.56,4.9
16.562,4.4
16.564,4.0
16.566,3.8
16.568,3.8
16.57,3.3
16.572,3.0
16.574,3.9
16.576,3.9
16.578,3.1
16.580000000000002,3.4
16.582,3.5
16.584,2.9
16.586000000000002,2.5
16.588,2.5
16.59,1.4
16.592,1.4
16.594,1.5
16.596,1.5
16.598,1.5
16.6,1.9
16.602,1.0
16.604,0.5
16.606,-0.1
16.608,0.3
16.61,-0.5
16.612000000000002,-0.1
16.614,0.0
16.616,0.1
16.618000000000002,-0.5
16.62,0.2
16.622,0.0
16.624,-0.3
16.626,-1.1
16.628,0.2
16.63,-0.5
16.632,-1.0
16.634,-1.0
16.636,-0.6
16.638,-1.9
16.64,-0.9
16.642,-1.2
16.644000000000002,-1.0
16.646,-0.9
16.648,-1.0
16.65,-1.1
16.652,-0.7
16.654,-0.7
16.656,-0.8
16.658,-0.7
16.66,-0.7
16.662,-1.5
16.664,-1.0
16.666,-1.8
16.668,-0.6
16.67,-1.6
16.672,-1.4
16.674,-1.2
16.676000000000002,-0.9
16.678,-1.4
16.68,-0.9
16.682,-0.7
16.684,-1.1
16.686,-1.2
16.688,-0.7
16.69,-1.5
16.692,-1.3
16.694,-0.7
16.696,-0.8
16.698,-0.6
16.7,-0.6
16.702,-1.3
16.704,-1.7
16.706,-1.5
16.708000000000002,-1.1
16.71,-0.9
16.712,-0.9
16.714,-1.1
16.716,-0.7
16.718,-0.7
16.72,-0.8
16.722,-0.6
16.724,-1.0
16.726,-0.8
16.728,-1.2
16.73,-1.5
16.732,-1.1
16.734,-0.7
16.736,-0.7
16.738,0.0
16.740000000000002,-0.8
16.742,-0.9
16.744,-0.8
16.746,-1.6
16.748,-1.0
16.75,-0.8
16.752,-1.1
16.754,0.0
16.756,0.1
16.758,0.1
16.76,0.4
16.762,0.4
16.764,-0.3
16.766000000000002,-0.2
16.768,-0.9
16.77,-1.0
16.772000000000002,-0.8
16.774,-0.6
16.776,-0.3
16.778,0.2
16.78,-0.3
16.782,-0.6
16.784,-0.6
16.786,-0.6
16.788,-1.0
16.79,-0.6
16.792,-0.6
16.794,-0.5
16.796,-0.5
16.798000000000002,-0.3
16.8,0.3
16.802,-0.2
16.804000000000002,-0.6
16.806,-0.4
16.808,-0.7
16.81,-0.7
16.812,-0.9
16.814,-0.8
16.816,-0.5
16.818,-0.1
16.82,-0.5
16.822,-0.5
16.824,-0.5
16.826,0.2
16.828,-0.4
16.830000000000002,-0.3
16.832,0.0
16.834,0.6
16.836000000000002,-0.2
16.838,-0.2
16.84,-0.7
16.842,-0.7
16.844,-0.7
16.846,-0.2
16.848,-0.7
16.85,-0.5
16.852,-0.5
16.854,-0.2
16.856,-0.2
16.858,0.8
16.86,0.5
16.862000000000002,0.1
16.864,-0.7
16.866,-0.8
16.868000000000002,-0.9
16.87,-0.6
16.872,-1.1
16.874,-0.6
16.876,-0.6
16.878,0.0
16.88,0.2
16.882,-0.2
16.884,-0.7
16.886,-0.3
16.888,-0.6
16.89,-0.7
16.892,-0.7
16.894000000000002,-0.6
16.896,-0.5
16.898,-0.2
16.9,-0.4
16.902,0.0
16.904,-0.6
16.906,-0.1
16.908,-0.4
16.91,-0.5
16.912,0.1
16.914,-0.2
16.916,-0.3
16.918,0.1
16.92,-0.3
16.922,-0.1
16.924,-0.4
16.926000000000002,0.2
16.928,-0.6
16.93,-0.1
16.932,0.4
16.934,0.3
16.936,-0.3
16.938,0.3
16.94,0.3
16.942,-0.1
16.944,-0.3
16.946,-0.1
16.948,-0.7
16.95,0.0
16.952,-0.3
16.954,0.7
16.956,0.0
16.958000000000002,0.8
16.96,0.6
16.962,0.1
16.964,-0.2
16.966,0.0
16.968,-0.2
16.97,0.2
16.972,0.6
16.974,0.6
16.976,0.2
16.978,0.8
16.98,0.1
16.982,-0.6
16.984,-0.6
16.986,-0.4
16.988,-0.7
16.990000000000002,-0.9
16.992,-0.5
16.994,-0.3
16.996,-0.6
16.998,0.0
17.0,-0.3
17.002,-0.5
17.004,-0.9
17.006,-1.0
17.008,-1.1
17.01,-0.3
17.012,-0.1
17.014,-0.4
17.016000000000002,-0.7
17.018,-0.4
17.02,-0.4
17.022000000000002,-0.6
17.024,-0.6
17.026,-0.7
17.028,-0.8
17.03,-0.5
17.032,-0.4
17.034,-1.0
17.036,-0.6
17.038,-1.2
17.04,-0.6
17.042,-0.7
17.044,-0.7
17.046,-1.2
17.048000000000002,-1.0
17.05,-0.9
17.052,-0.8
17.054000000000002,-0.8
17.056,-0.5
17.058,-0.6
17.06,-0.5
17.062,-0.6
17.064,-0.9
17.066,-0.9
17.068,-1.8
17.07,-1.6
17.072,-1.8
17.074,-2.2
17.076,-1.8
17.078,-1.5
17.080000000000002,-1.6
17.082,-0.6
17.084,0.0
17.086000000000002,1.2
17.088,2.1
17.09,3.4
17.092,4.5
17.094,6.7
17.096,8.7
17.098,8.9
17.1,7.5
17.102,6.5
17.104,5.3
17.106,4.2
17.108,4.0
17.11,3.0
17.112000000000002,1.9
17.114,0.0
17.116,-2.0
17.118000000000002,-3.3
17.12,-3.9
17.122,-4.1
17.124,-3.5
17.126,-4.1
17.128,-3.9
17.13,-3.9
17.132,-2.9
17.134,-2.4
17.136,-2.0
17.138,-1.6
17.14,-1.7
17.142,-1.7
17.144000000000002,-1.4
17.146,-1.6
17.148,-1.2
17.150000000000002,-0.4
17.152,-0.4
17.154,-0.6
17.156,-0.3
17.158,-0.2
17.16,-0.2
17.162,-0.4
17.164,-0.1
17.166,-1.2
17.168,-1.2
17.17,-0.6
17.172,-0.2
17.174,-0.6
17.176000000000002,0.0
17.178,0.4
17.18,-0.4
17.182,-0.3
17.184,0.0
17.186,-0.7
17.188,-0.7
17.19,0.0
17.192,0.0
17.194,-0.1
17.196,0.3
17.198,0.1
17.2,0.1
17.202,0.1
17.204,-0.1
17.206,-1.3
17.208000000000002,-0.4
17.21,-0.1
17.212,0.4
17.214,0.6
17.216,1.3
17.218,0.2
17.22,0.0
17.222,-0.1
17.224,0.6
17.226,0.1
17.228,0.1
17.23,0.3
17.232,0.5
17.234,0.3
17.236,0.7
17.238,0.8
17.240000000000002,0.8
17.242,0.9
17.244,1.1
17.246,-0.2
17.248,0.2
17.25,1.1
17.252,1.0
17.254,0.9
17.256,1.3
17.258,1.1
17.26,1.0
17.262,1.0
17.264,0.8
17.266000000000002,0.2
17.268,0.9
17.27,1.4
17.272000000000002,1.4
17.274,1.2
17.276,1.6
17.278,2.1
17.28,1.8
17.282,1.9
17.284,1.9
17.286,1.5
17.288,1.5
17.29,2.3
17.292,2.2
17.294,2.0
17.296,2.4
17.298000000000002,2.1
17.3,2.1
17.302,1.9
17.304000000000002,2.2
17.306,1.7
17.308,2.4
17.31,2.8
17.312,3.3
17.314,3.7
17.316,4.2
17.318,4.0
17.32,4.0
17.322,3.7
17.324,3.4
17.326,2.7
17.328,3.4
17.330000000000002,4.2
17.332,4.5
17.334,4.2
17.336000000000002,4.6
17.338,4.7
17.34,4.8
17.342,4.8
17.344,4.6
17.346,4.4
17.348,4.4
17.35,4.1
17.352,4.5
17.354,4.6
17.356,4.1
17.358,4.1
17.36,4.1
17.362000000000002,3.7
17.364,3.3
17.366,3.6
17.368000000000002,3.1
17.37,3.9
17.372,3.4
17.374,3.3
17.376,3.1
17.378,2.5
17.38,1.8
17.382,1.6
17.384,0.8
17.386,0.8
17.388,0.9
17.39,1.3
17.392,0.6
17.394000000000002,1.1
17.396,0.9
17.398,0.2
17.400000000000002,-0.2
17.402,0.2
17.404,-0.5
17.406,-0.3
17.408,-0.1
17.41,-0.3
17.412,-0.5
17.414,-0.2
17.416,-0.5
17.418,-0.4
17.42,-0.6
17.422,-0.5
17.424,-1.0
17.426000000000002,-0.8
17.428,-0.9
17.43,-1.4
17.432,-1.3
17.434,-0.6
17.436,-0.8
17.438,-1.3
17.44,-1.3
17.442,-1.0
17.444,-1.7
17.446,-1.6
17.448,-1.2
17.45,-1.2
17.452,-1.4
17.454,-0.6
17.456,-0.5
17.458000000000002,-0.9
17.46,-2.3
17.462,-1.7
17.464,-2.5
17.466,-2.3
17.468,-1.1
17.47,-1.1
17.472,-0.9
17.474,-0.3
17.476,-0.6
17.478,-1.0
17.48,-1.0
17.482,-1.0
17.484,-2.0
17.486,-2.5
17.488,-2.2
17.490000000000002,-1.5
17.492,-0.9
17.494,-0.4
17.496,-0.5
17.498,-0.5
17.5,-0.8
17.502,-1.0
17.504,-1.5
17.506,-1.3
17.508,-1.3
17.51,-1.1
17.512,-1.1
17.514,-0.5
17.516000000000002,-0.7
17.518,-0.6
17.52,-0.6
17.522000000000002,-0.4
17.524,-1.1
17.526,-0.6
17.528,-1.1
17.53,-0.9
17.532,-0.9
17.534,-0.8
17.536,-0.8
17.538,-0.8
17.54,-0.8
17.542,-0.7
17.544,-1.5
17.546,-1.0
17.548000000000002,-0.7
17.55,-0.6
17.552,-0.6
17.554000000000002,0.2
17.556,-0.2
17.558,-0.5
17.56,-0.5
17.562,-0.3
17.564,-0.8
17.566,-1.3
17.568,-0.8
17.57,-1.1
17.572,-0.7
17.574,-0.5
17.576,-0.5
17.578,-0.7
17.580000000000002,-0.5
17.582,-1.0
17.584,-1.5
17.586000000000002,-1.2
17.588,-1.0
17.59,-1.0
17.592,-0.6
17.594,-0.5
17.596,-0.7
17.598,-1.1
17.6,-0.7
17.602,-1.1
17.604,-1.1
17.606,-0.9
17.608,-1.1
17.61,-1.4
17.612000000000002,-1.0
17.614,-0.7
17.616,-0.7
17.618000000000002,-1.4
17.62,-1.1
17.622,-0.8
17.624,-0.8
17.626,-1.3
17.628,-1.6
17.63,-1.6
17.632,-0.9
17.634,-0.9
17.636,-1.2
17.638,-1.2
17.64,-1.2
17.642,-0.7
17.644000000000002,-1.0
17.646,-0.9
17.648,-1.1
17.650000000000002,-1.0
17.652,-1.0
17.654,-1.0
17.656,-0.9
17.658,-1.0
17.66,-1.2
17.662,-1.7
17.664,-1.5
17.666,-1.3
17.668,-0.9
17.67,-0.6
17.672,-0.1
17.674,-0.1
17.676000000000002,-0.4
17.678,-1.1
17.68,-1.1
17.682,-1.8
17.684,-2.1
17.686,-1.3
17.688,-0.9
17.69,-0.9
17.692,-1.0
17.694,-1.0
17.696,-0.8
17.698,-1.7
17.7,-1.1
17.702,-1.7
17.704,-1.7
17.706,-1.0
17.708000000000002,-0.8
17.71,-0.8
17.712,-1.0
17.714,-0.9
17.716,-0.9
17.718,-1.3
17.72,-1.0
17.722,-1.2
17.724,-1.0
17.726,-1.0
17.728,-0.4
17.73,-0.5
17.732,0.3
17.734,0.0
17.736,-0.6
17.738,-0.6
17.740000000000002,-0.5
17.742,-0.9
17.744,-0.6
17.746,-0.3
17.748,0.1
17.75,-0.1
17.752,0.0
17.754,-0.5
17.756,-0.3
17.758,-0.8
17.76,-0.6
17.762,-1.2
17.764,-0.6
17.766000000000002,0.1
17.768,-0.3
17.77,-0.5
17.772000000000002,0.1
17.774,-0.4
17.776,-1.0
17.778,-1.0
17.78,-1.3
17.782,-1.9
17.784,-1.7
17.786,-1.8
17.788,-1.4
17.79,-1.4
17.792,-0.5
17.794,-0.5
17.796,-1.0
17.798000000000002,-1.4
17.8,-1.1
17.802,-2.2
17.804000000000002,-2.1
17.806,-1.3
17.808,-1.1
17.81,-1.5
17.812,-1.1
17.814,-1.2
17.816,-0.9
17.818,-1.5
17.82,-1.7
17.822,-1.8
17.824,-1.3
17.826,-1.3
17.828,-0.8
17.830000000000002,-1.2
17.832,-0.6
17.834,-0.9
17.836000000000002,-1.2
17.838,-0.9
17.84,-1.2
17.842,-1.6
17.844,-1.6
17.846,-1.6
17.848,-1.1
17.85,-1.1
17.852,-1.1
17.854,-1.5
17.856,-2.5
17.858,-2.3
17.86,-2.5
17.862000000000002,-3.2
17.864,-2.8
17.866,-2.9
17.868000000000002,-2.4
17.87,-1.7
17.872,-0.7
17.874,1.0
17.876,1.8
17.878,2.3
17.88,3.8
17.882,5.3
17.884,7.3
17.886,8.1
17.888,7.8
17.89,7.6
17.892,6.0
17.894000000000002,4.9
17.896,5.2
17.898,4.4
17.900000000000002,2.0
17.902,-0.6
17.904,-2.8
17.906,-3.9
17.908,-3.8
17.91,-3.4
17.912,-3.4
17.914,-3.6
17.916,-3.4
17.918,-3.6
17.92,-4.0
17.922,-3.7
17.924,-3.1
17.926000000000002,-1.9
17.928,-2.0
17.93,-1.6
17.932,-1.4
17.934,-1.5
17.936,-1.2
17.938,-1.2
17.94,-1.7
17.942,-1.7
17.944,-1.5
17.946,-0.5
17.948,-0.4
17.95,-0.1
17.952,-0.9
17.954,-1.3
17.956,-1.3
17.958000000000002,-0.7
17.96,-1.6
17.962,-1.8
17.964,-1.3
17.966,-1.2
17.968,-1.0
17.97,-0.5
17.972,-0.7
17.974,-0.8
17.976,-0.1
17.978,0.0
17.98,-1.1
17.982,-1.1
17.984,-1.1
17.986,-0.3
17.988,-0.6
17.990000000000002,-0.2
17.992,0.1
17.994,-0.4
17.996,-0.4
17.998,-0.4
18.0,-1.0
18.002,-1.0
18.004,-0.7
18.006,-0.6
18.008,-0.4
18.01,0.2
18.012,-0.5
18.014,-0.5
18.016000000000002,-0.1
18.018,0.1
18.02,-1.1
18.022000000000002,-1.0
18.024,-0.3
18.026,-0.1
18.028,-0.6
18.03,0.2
18.032,0.3
18.034,0.6
18.036,-0.3
18.038,0.1
18.04,-0.2
18.042,0.4
18.044,0.3
18.046,0.0
18.048000000000002,0.0
18.05,0.5
18.052,0.6
18.054000000000002,0.6
18.056,0.5
18.058,0.7
18.06,0.0
18.062,0.1
18.064,-0.1
18.066,0.8
18.068,1.5
18.07,1.7
18.072,1.2
18.074,1.1
18.076,0.7
18.078,0.6
18.080000000000002,1.0
18.082,1.2
18.084,1.2
18.086000000000002,1.5
18.088,1.6
18.09,2.1
18.092,2.2
18.094,2.3
18.096,2.3
18.098,2.3
18.1,1.9
18.102,2.6
18.104,2.9
18.106,3.2
18.108,3.1
18.11,3.6
18.112000000000002,3.2
18.114,3.1
18.116,3.1
18.118000000000002,3.6
18.12,2.8
18.122,2.7
18.124,3.3
18.126,3.5
18.128,3.5
18.13,3.8
18.132,3.7
18.134,3.4
18.136,3.9
18.138,3.4
18.14,3.2
18.142,4.0
18.144000000000002,3.7
18.146,3.6
18.148,3.2
18.150000000000002,3.2
18.152,3.6
18.154,3.1
18.156,2.4
18.158,2.1
18.16,1.9
18.162,1.7
18.164,2.0
18.166,2.0
18.168,2.1
18.17,1.7
18.172,1.7
18.174,1.1
18.176000000000002,0.7
18.178,0.6
18.18,0.1
18.182,0.1
18.184,0.4
18.186,-0.3
18.188,-0.1
18.19,-0.4
18.192,-0.7
18.194,-0.7
18.196,-0.7
18.198,-1.3
18.2,-1.2
18.202,-1.2
18.204,-1.3
18.206,-1.3
18.208000000000002,-0.7
18.21,-0.7
18.212,-1.6
18.214,-2.2
18.216,-1.9
18.218,-2.0
18.22,-1.9
18.222,-1.5
18.224,-1.3
18.226,-1.6
18.228,-1.4
18.23,-1.1
18.232,-1.4
18.234,-1.6
18.236,-1.6
18.238,-2.3
18.240000000000002,-2.3
18.242,-1.6
18.244,-1.2
18.246,-1.3
18.248,-1.0
18.25,-1.3
18.252,-1.6
18.254,-1.7
18.256,-1.7
18.258,-2.2
18.26,-1.5
18.262,-1.7
18.264,-1.4
18.266000000000002,-1.8
18.268,-0.9
18.27,-1.6
18.272000000000002,-2.2
18.274,-2.2
18.276,-1.5
